code,name,family,file,size,notes,source
G9-V42-2,EXCLUSIVE DEVELOPING TURN LANE SIGN,Guide Signs,EXCLUSIVE_DEVELOPING_TURN_LANE_SIGN_G9-V42-2.svg,1038x1110 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=209
R4-V116-1,,Regulatory Signs,SIGN_AHEAD_R4-V116-1.svg,362x713 mm,no size found on the sheet; drawn at 1:10 — check; other codes on the page: G9-V79-1,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=210
R4-V116-2,,Regulatory Signs,SIGN_AHEAD_R4-V116-2.svg,362x979 mm,no size found on the sheet; drawn at 1:10 — check; other codes on the page: G9-V79-2,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=211
G9-V79-3,SPEED LIMIT AHEAD ON SIDE ROAD SIGN,Guide Signs,SPEED_LIMIT_AHEAD_ON_SIDE_ROAD_SIGN_G9-V79-3.svg,362x605 mm,no size found on the sheet; drawn at 1:10 — check; other codes on the page: R4-V115,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=212
G9-V79-4,SPEED LIMIT AHEAD ON SIDE ROAD SIGN,Guide Signs,SPEED_LIMIT_AHEAD_ON_SIDE_ROAD_SIGN_ARROW_G9-V79-4.svg,362x997 mm,no size found on the sheet; drawn at 1:10 — check; other codes on the page: R4-V121,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=213
G9-V113-1,SECTIONS OF THIS ROAD ARE SUBJECT TO FROST ICE,Guide Signs,SECTIONS_OF_THIS_ROAD_ARE_SUBJECT_TO_FROST_ICE_G9-V113-1.svg,2400x1201 mm,size from the drawing's overall width dimension (2400 mm),Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=216
G9-V114,KEEP LEFT/RIGHT OF POLES,Guide Signs,KEEP_LEFT_RIGHT_OF_POLES_OF_G9-V114.svg,600x750 mm,size from the drawing's overall height dimension (750 mm),Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=217
G9-V114,KEEP LEFT/RIGHT OF POLES,Guide Signs,KEEP_LEFT_RIGHT_OF_POLES_OF_2_G9-V114.svg,599x750 mm,size from the drawing's overall height dimension (750 mm),Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=217
G9-V119C,,Guide Signs,SIGN_G9-V119C.svg,1600x2406 mm,"size from the sheet's 1600 x 2400 figure; other codes on the page: G9-V119D, G9-V119",Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=218
G9-V123,LEFT LANE FROM SERVICE ROAD ONLY,Guide Signs,LEFT_LANE_FROM_SERVICE_ROAD_ONLY_SERVICE_ROAD_G9-V123.svg,1200x1001 mm,size from the drawing's overall width dimension (1200 mm),Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=220
G9-V124,SERVICE ROAD ENTRY,Guide Signs,SERVICE_ROAD_ENTRY_G9-V124.svg,612x750 mm,size from the drawing's overall height dimension (750 mm); other codes on the page: G9-V123-2,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=221
G9-V126,CYCLISTS DISMOUNT BEWARE OF GAPS IN BRIDGE DECK,Guide Signs,CYCLISTS_DISMOUNT_BEWARE_OF_GAPS_IN_BRIDGE_DECK_DIVIDER_G9-V126.svg,220x308 mm,size from the drawing's overall width dimension (220 mm),Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=222
G9-V139,SLOWER VEHICLES USE TURNOUTS TO ALLOW,Guide Signs,SLOWER_VEHICLES_USE_TURNOUTS_TO_ALLOW_TO_ALLOW_G9-V139.svg,1609x900 mm,size from the drawing's overall height dimension (900 mm),Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=226
G9-V145,ADVISORY TRUCK ROUTE SIGN,Guide Signs,ADVISORY_TRUCK_ROUTE_SIGN_G9-V145.svg,948x979 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=227
G9-V145,ADVISORY TRUCK ROUTE SIGN,Guide Signs,ADVISORY_TRUCK_ROUTE_SIGN_VAR2_G9-V145.svg,336x370 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=227
G9-V146-1,TRUCK ROUTE (LEFT OR RIGHT),Guide Signs,TRUCK_ROUTE_LEFT_OR_RIGHT_G9-V146-1.svg,900x901 mm,size from the drawing's overall width dimension (900 mm),Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=228
G9-V146-2,TRUCK ROUTE (THROUGH OR DIAGONAL),Guide Signs,TRUCK_ROUTE_THROUGH_OR_DIAGONAL_G9-V146-2.svg,900x901 mm,size from the drawing's overall width dimension (900 mm),Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=229
G9-V148,,Guide Signs,SIGN_RIGHT_G9-V148.svg,1080x900 mm,"size from the sheet's 1080 x 900 figure; other codes on the page: G9-V148B, G9-V148A",Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=230
G9-V164-1,TRUCKS AVOID USING ENGINE BRAKES (URBAN),Guide Signs,TRUCKS_AVOID_USING_ENGINE_BRAKES_URBAN_AVOID_USING_G9-V164-1.svg,1200x781 mm,size from the drawing's overall width dimension (1200 mm),Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=231
G9-V164-2,TRUCKS AVOID USING ENGINE BRAKES (RURAL),Guide Signs,TRUCKS_AVOID_USING_ENGINE_BRAKES_RURAL_ENGINE_BRAKES_G9-V164-2.svg,1630x941 mm,size from the drawing's overall width dimension (1630 mm),Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=232
G9-V166,EACH LANE,Guide Signs,EACH_LANE_EACH_LANE_G9-V166.svg,1100x310 mm,size from the drawing's overall width dimension (1100 mm),Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=233
G9-V167-1,ONE VEHICLE PER GREEN,Guide Signs,ONE_VEHICLE_PER_GREEN_ONE_VEHICLE_G9-V167-1.svg,1100x491 mm,size from the drawing's overall width dimension (1100 mm),Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=234
G9-V167-2,TWO VEHICLES PER GREEN,Guide Signs,TWO_VEHICLES_PER_GREEN_TWO_VEHICLES_G9-V167-2.svg,1100x490 mm,size from the drawing's overall width dimension (1100 mm),Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=235
G9-V168,SIDE ROAD TRAFFIC MAY ACTIVATE SIGNALS,Guide Signs,SIDE_ROAD_TRAFFIC_MAY_ACTIVATE_SIGNALS_TRAFFIC_G9-V168.svg,600x460 mm,size from the drawing's overall width dimension (600 mm),Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=236
G9-V169,SLOW VEHICLE TURNOUTS NEXT XXX km CONSIDER,Guide Signs,SLOW_VEHICLE_TURNOUTS_NEXT_XXX_KM_CONSIDER_G9-V169.svg,888x977 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=237
G9-V170,DRIVE ON LEFT IN AUSTRALIA SIGN (WITH SYMBOLS),Guide Signs,DRIVE_ON_LEFT_IN_AUSTRALIA_SIGN_WITH_SYMBOLS_DRIVE_G9-V170.svg,750x1126 mm,"size from the sheet's 750 x 1125 figure; other codes on the page: G9-V170A, G9-V170B",Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=238
G9-V183,WHEN FLASHING GIVE WAY TO PEDESTRIANS,Guide Signs,WHEN_FLASHING_GIVE_WAY_TO_PEDESTRIANS_PEDESTRIANS_G9-V183.svg,900x500 mm,size from the drawing's overall width dimension (900 mm),Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=239
G9-V183,WHEN FLASHING GIVE WAY TO PEDESTRIANS,Guide Signs,WHEN_FLASHING_GIVE_WAY_TO_PEDESTRIANS_GIVE_WAY_G9-V183.svg,599x600 mm,size from the drawing's overall height dimension (600 mm),Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=239
G9-V186-1,PLACARDED LOADS MUST EXIT (WIDE FORMAT),Guide Signs,PLACARDED_LOADS_MUST_EXIT_WIDE_FORMAT_G9-V186-1.svg,1390x459 mm,size from the drawing's overall width dimension (1390 mm),Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=243
G9-V186-2,PLACARDED LOADS MUST EXIT (NARROW FORMAT),Guide Signs,PLACARDED_LOADS_MUST_EXIT_NARROW_FORMAT_MUST_G9-V186-2.svg,1990x1412 mm,size from the drawing's overall width dimension (1990 mm),Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=244
G9-V187,LOOK BOTH WAYS (SUPPLEMENTARY SIGN FOR R2-V110),Guide Signs,LOOK_BOTH_WAYS_SUPPLEMENTARY_SIGN_FOR_R2_V110_G9-V187.svg,800x200 mm,size from the drawing's overall width dimension (800 mm); other codes on the page: R2-V110,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=245
G9-V188,U-TURN UNSUITABLE FOR TRUCKS,Guide Signs,U_TURN_UNSUITABLE_FOR_TRUCKS_UNSUITABLE_G9-V188.svg,750x501 mm,size from the drawing's overall width dimension (750 mm),Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=246
G9-V198,ONE VEHICLE PER GREEN EACH LANE,Guide Signs,ONE_VEHICLE_PER_GREEN_EACH_LANE_PER_GREEN_G9-V198.svg,1100x691 mm,size from the drawing's overall width dimension (1100 mm),Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=247
G9-V200-1,RIGHT TURN MAY OPERATE EVERY 2ND CYCLE (WIDE,Guide Signs,RIGHT_TURN_MAY_OPERATE_EVERY_2ND_CYCLE_WIDE_EVERY_G9-V200-1.svg,1087x701 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=248
G9-V200-2,RIGHT TURN MAY OPERATE EVERY 2ND CYCLE (NARROW,Guide Signs,RIGHT_TURN_MAY_OPERATE_EVERY_2ND_CYCLE_NARROW_EVERY_G9-V200-2.svg,619x750 mm,size from the drawing's overall height dimension (750 mm),Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=249
G9-V201,NEW SPEED LIMIT AHEAD SIGN,Guide Signs,NEW_SPEED_LIMIT_AHEAD_SIGN_SPEED_G9-V201.svg,725x1088 mm,"no size found on the sheet; drawn at 1:10 — check; other codes on the page: G9-V201C, R4-V111",Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=250
G9-V202,SCHOOL TIMES SUPPLEMENTARY SIGN,Guide Signs,SCHOOL_TIMES_SUPPLEMENTARY_SIGN_TIMES_G9-V202.svg,725x411 mm,"no size found on the sheet; drawn at 1:10 — check; other codes on the page: G9-V202E, R9-V108",Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=251
G9-V203,KEEP INTERSECTION CLEAR (YELLOW BOX MARKING),Guide Signs,KEEP_INTERSECTION_CLEAR_YELLOW_BOX_MARKING_G9-V203.svg,599x1000 mm,size from the drawing's overall height dimension (1000 mm),Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=252
G11-V4,TOURIST INTERSECTION / POSITION SIGN TEMPLATE,Tourist Signs,TOURIST_INTERSECTION_POSITION_SIGN_TEMPLATE_G11-V4.svg,719x265 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=254
G11-V4,TOURIST INTERSECTION / POSITION SIGN TEMPLATE,Tourist Signs,TOURIST_INTERSECTION_POSITION_SIGN_TEMPLATE_VAR2_G11-V4.svg,699x197 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=254
G11-V4,TOURIST INTERSECTION / POSITION SIGN TEMPLATE,Tourist Signs,TOURIST_INTERSECTION_POSITION_SIGN_TEMPLATE_VAR3_G11-V4.svg,588x126 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=254
G11-V4,TOURIST INTERSECTION / POSITION SIGN TEMPLATE,Tourist Signs,TOURIST_INTERSECTION_POSITION_SIGN_TEMPLATE_VAR4_G11-V4.svg,502x126 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=254
G11-V11,TOURIST REASSURANCE SIGN TEMPLATE,Tourist Signs,TOURIST_REASSURANCE_SIGN_TEMPLATE_DESTINATION_G11-V11.svg,554x296 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=255
G11-V11,TOURIST REASSURANCE SIGN TEMPLATE,Tourist Signs,TOURIST_REASSURANCE_SIGN_TEMPLATE_J3_G11-V11.svg,490x315 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=255
G11-V11,TOURIST REASSURANCE SIGN TEMPLATE,Tourist Signs,TOURIST_REASSURANCE_SIGN_TEMPLATE_J2_G11-V11.svg,623x220 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=255
G11-V11,TOURIST REASSURANCE SIGN TEMPLATE,Tourist Signs,TOURIST_REASSURANCE_SIGN_TEMPLATE_J3_2_G11-V11.svg,609x177 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=255
G11-V160,ADVANCE DIRECTION SIGN THREE PANEL WITH TOURIST,Tourist Signs,ADVANCE_DIRECTION_SIGN_THREE_PANEL_WITH_TOURIST_G11-V160.svg,2362x1540 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=256
G11-V169,TOURIST FOLLOW SIGNS,Tourist Signs,TOURIST_FOLLOW_SIGNS_SIGNS_G11-V169.svg,582x389 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=257
G11-V169,TOURIST FOLLOW SIGNS,Tourist Signs,TOURIST_FOLLOW_SIGNS_ROUTE_NO_G11-V169.svg,543x254 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=257
GE1-V5,,Freeway Signs,SIGN_GE1-V5.svg,730x511 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=261
GE1-V5,,Freeway Signs,SIGN_VAR2_GE1-V5.svg,501x459 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=261
GE1-V5,,Freeway Signs,SIGN_VAR3_GE1-V5.svg,565x274 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=261
GE1-V6,,Freeway Signs,SIGN_GE1-V6.svg,976x796 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=262
GE1-V8-4,,Freeway Signs,SIGN_GE1-V8-4.svg,795x591 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=263
GE1-V9-1,,Freeway Signs,SIGN_GE1-V9-1.svg,1116x558 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=264
GE1-V11-1,,Freeway Signs,SIGN_ROAD_NAME_VARIES_GE1-V11-1.svg,966x1137 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=265
GE1-V11-2,,Freeway Signs,SIGN_GE1-V11-2.svg,669x902 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=266
GE1-V12-1,,Freeway Signs,SIGN_KM_GE1-V12-1.svg,1009x1130 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=267
GE1-V13,,Freeway Signs,SIGN_GE1-V13.svg,822x589 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=268
GE1-V13,,Freeway Signs,SIGN_VAR2_GE1-V13.svg,856x530 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=268
GE1-V14-1,,Freeway Signs,SIGN_GE1-V14-1.svg,1860x363 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=269
GE1-V14-1,,Freeway Signs,SIGN_VAR2_GE1-V14-1.svg,831x363 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=269
GE1-V14-3,,Freeway Signs,SIGN_GE1-V14-3.svg,1658x402 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=270
GE1-V14-3,,Freeway Signs,SIGN_VAR2_GE1-V14-3.svg,772x402 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=270
GE1-V15,,Freeway Signs,SIGN_GE1-V15.svg,803x1077 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=271
GE1-V20-1,ADVANCE EXIT SIGN (DISTANCE),Freeway Signs,ADVANCE_EXIT_SIGN_DISTANCE_GE1-V20-1.svg,1022x1155 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=272
GE1-V20-2,ADVANCE EXIT DIAGRAMMATIC SIGN (FREEWAY DOUBLE EXIT),Freeway Signs,ADVANCE_EXIT_DIAGRAMMATIC_SIGN_FREEWAY_DOUBLE_EXIT_GE1-V20-2.svg,1073x1186 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=273
GE1-V103,EXCLUSIVE (TRAP) LANE ADVANCE EXIT SIGN (L/R LANE ONLY),Freeway Signs,EXCLUSIVE_TRAP_LANE_ADVANCE_EXIT_SIGN_L_R_LANE_ONLY_GE1-V103.svg,1104x991 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=274
GE1-V104,EXCLUSIVE (TRAP) LANE ADVANCE EXIT SIGN (ARROW),Freeway Signs,EXCLUSIVE_TRAP_LANE_ADVANCE_EXIT_SIGN_ARROW_GE1-V104.svg,1052x935 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=275
GE2-V1-1,EXIT DIRECTION SIGN (WIDE FORMAT),Freeway Signs,EXIT_DIRECTION_SIGN_WIDE_FORMAT_GE2-V1-1.svg,940x420 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=276
GE2-V1-1,EXIT DIRECTION SIGN (WIDE FORMAT),Freeway Signs,EXIT_DIRECTION_SIGN_WIDE_FORMAT_VAR2_GE2-V1-1.svg,1046x316 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=276
GE2-V1-1,EXIT DIRECTION SIGN (WIDE FORMAT),Freeway Signs,EXIT_DIRECTION_SIGN_WIDE_FORMAT_VAR3_GE2-V1-1.svg,1007x316 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=276
GE2-V1-2,EXIT DIRECTION SIGN (NARROW FORMAT),Freeway Signs,EXIT_DIRECTION_SIGN_NARROW_FORMAT_GE2-V1-2.svg,699x375 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=277
GE2-V1-2,EXIT DIRECTION SIGN (NARROW FORMAT),Freeway Signs,EXIT_DIRECTION_SIGN_NARROW_FORMAT_VAR2_GE2-V1-2.svg,719x316 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=277
GE2-V1-3,EXIT DIRECTION SIGN (SERVICE INSET),Freeway Signs,EXIT_DIRECTION_SIGN_SERVICE_INSET_GE2-V1-3.svg,1107x452 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=278
GE2-V1-4,THROUGH DIRECTION SIGN WITH SERVICE SUBPANEL,Freeway Signs,THROUGH_DIRECTION_SIGN_WITH_SERVICE_SUBPANEL_GE2-V1-4.svg,1969x568 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=279
GE2-V2,FREEWAY THROUGH DIRECTION SIGN,Freeway Signs,FREEWAY_THROUGH_DIRECTION_SIGN_GE2-V2.svg,866x336 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=280
GE2-V2,FREEWAY THROUGH DIRECTION SIGN,Freeway Signs,FREEWAY_THROUGH_DIRECTION_SIGN_VAR2_GE2-V2.svg,865x312 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=280
GE2-V2,FREEWAY THROUGH DIRECTION SIGN,Freeway Signs,FREEWAY_THROUGH_DIRECTION_SIGN_VAR3_GE2-V2.svg,710x259 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=280
GE2-V2,FREEWAY THROUGH DIRECTION SIGN,Freeway Signs,FREEWAY_THROUGH_DIRECTION_SIGN_2_GE2-V2.svg,1381x447 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=281
GE2-V2,FREEWAY THROUGH DIRECTION SIGN,Freeway Signs,FREEWAY_THROUGH_DIRECTION_SIGN_VAR2_2_GE2-V2.svg,1336x368 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=281
GE2-V2,FREEWAY THROUGH DIRECTION SIGN,Freeway Signs,FREEWAY_THROUGH_DIRECTION_SIGN_3_GE2-V2.svg,1343x470 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=282
GE2-V102-1,FREEWAY EXIT NUMBER (EXTERNAL SIGN),Freeway Signs,FREEWAY_EXIT_NUMBER_EXTERNAL_SIGN_GE2-V102-1.svg,899x900 mm,size from the drawing's overall height dimension (900 mm); other codes on the page: GE2-V102P,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=284
GE2-V102-2,"FREEWAY EXIT NUMBER WITH DIRECTION (N, S, E, W)",Freeway Signs,FREEWAY_EXIT_NUMBER_WITH_DIRECTION_N_S_E_W_W_GE2-V102-2.svg,899x900 mm,size from the drawing's overall height dimension (900 mm),Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=285
GE2-V103,FREEWAY EXIT SIGN GORE (NARROW FORMAT),Freeway Signs,FREEWAY_EXIT_SIGN_GORE_NARROW_FORMAT_GE2-V103.svg,599x1600 mm,size from the drawing's overall height dimension (1600 mm),Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=286
GE7-V121,REST AREA REASSURANCE SIGN,Freeway Signs,REST_AREA_REASSURANCE_SIGN_VARIES_GE7-V121.svg,320x209 mm,size from the drawing's overall width dimension (320 mm),Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=287
GE7-V123,SERVICES ADVANCE DIRECTION SIGN,Freeway Signs,SERVICES_ADVANCE_DIRECTION_SIGN_GE7-V123.svg,1003x568 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=288
GE7-V141,CLASSES OF VEHICLES IN REST AREA SIGNS,Freeway Signs,CLASSES_OF_VEHICLES_IN_REST_AREA_SIGNS_VARIES_GE7-V141.svg,100x174 mm,size from the drawing's overall width dimension (100 mm),Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=289
