category,id,rule,code,motsam,title,updated,heading,dimensions,colours,files,local
Symbol,377,None,SV50,None,Steam engine,12 May 2016,,a : 480 b : 520 Sign Size : 480 x 520 Symbol : Black,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s013.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s013-nolabels.gif,Original EPS/Symbol/s013.eps | Original EPS/Symbol/s013-nolabels.gif
Symbol,376,None,SR07,None,Steep grade,12 May 2016,,b : 300 a : 420 Sign Size : 420 x 300 Symbol : Black,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s012.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s012-nolabels.gif,Original EPS/Symbol/s012.eps | Original EPS/Symbol/s012-nolabels.gif
Symbol,1027,none,SR15,none,Steep grade – ‘%’ symbol (see also SR07),29 November 2016,,a : 100 b : 59 Sign Size : 100 x 59 Symbol : black,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SR15-Steep-Grade-.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SR15-Steep-Grade-nolabels.gif,Original EPS/Symbol/SR15-Steep-Grade-.eps | Original EPS/Symbol/SR15-Steep-Grade-nolabels.gif
Symbol,1041,none,SV03,none,T2 barrel and car symbol with 2 occupants,15 August 2017,,a : 175 b : 150 c : 195 d : 130 e : 57 Text : T2 90 D,Car symbol : black Barrel symbol : reflectorised red Text : T2 reflectorised white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SV03-T2-barrel-and-car-symbol-with-2-occupants.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SV03-T2-barrel-and-car-symbol-with-2-occupants-nolabels.gif,Original EPS/Symbol/SV03-T2-barrel-and-car-symbol-with-2-occupants.eps | Original EPS/Symbol/SV03-T2-barrel-and-car-symbol-with-2-occupants-nolabels.gif
Symbol,1042,none,SV04,none,T3 barrel and car symbol with 3 occupants,15 August 2017,,a : 175 b : 150 c : 195 d : 130 e : 57 Text : T3 90 D,Car symbol : black Barrel symbol : reflectorised red Text : T3 reflectorised white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SV04-T3-barrel-and-car-symbol-with-3-occupants.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SV04-T3-barrel-and-car-symbol-with-3-occupants-nolabels.gif,Original EPS/Symbol/SV04-T3-barrel-and-car-symbol-with-3-occupants.eps | Original EPS/Symbol/SV04-T3-barrel-and-car-symbol-with-3-occupants-nolabels.gif
Symbol,370,None,SR02,None,Traffic signals,7 February 2017,,"c : 95 b : 615 a : 420 Sign Size : 420 x 615 Symbol : Black with reflectorised red, orange and green aspects.",,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s006.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s006-nolabels.gif,Original EPS/Symbol/s006.eps | Original EPS/Symbol/s006-nolabels.gif
Symbol,684,None,SV13,None,Tram,12 May 2016,,a : 185 b : 100 Sign Size : 185 x 100 Symbol : Black,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s035.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s035-nolabels.gif,Original EPS/Symbol/s035.eps | Original EPS/Symbol/s035-nolabels.gif
Symbol,389,None,SV30,None,Truck,12 May 2016,,a : 100 b : 50 Sign Size : 100 x 50 Symbol : Black,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s025.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s025-nolabels.gif,Original EPS/Symbol/s025.eps | Original EPS/Symbol/s025-nolabels.gif
Symbol,369,None,SV30,None,Truck - side view,12 May 2016,,a : 100 b : 50 Sign Size : 100 x 50 Symbol : Black,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s005.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s005-nolabels.gif,Original EPS/Symbol/s005.eps | Original EPS/Symbol/s005-nolabels.gif
Symbol,371,None,SV33,None,Truck - tilting,12 May 2016,,a : 1130 b : 1400 Sign Size : 1130 x 1400 Symbol : Black,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s007.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s007-nolabels.gif,Original EPS/Symbol/s007.eps | Original EPS/Symbol/s007-nolabels.gif
Symbol,373,None,SR04,None,Tunnel,12 May 2016,,b : 320 a : 360 Sign Size : 360 x 320 Symbol : Black,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s009.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s009-nolabels.gif,Original EPS/Symbol/s009.eps | Original EPS/Symbol/s009-nolabels.gif
Symbol,1030,A30-S2,ST07,none,Vineyard,17 March 2017,,a : 240 b : 300,White (reflectorised),https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/ST07-Vineyard.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/ST07-Vineyard-nolabels.gif,Original EPS/Symbol/ST07-Vineyard.eps | Original EPS/Symbol/ST07-Vineyard-nolabels.gif
Symbol,386,none,SF21,none,Wild horses,12 May 2016,,,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s022.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s022-nolabels.gif,Original EPS/Symbol/s022.eps | Original EPS/Symbol/s022-nolabels.gif
Symbol,392,none,SE01,none,Wind sock,12 May 2016,,a : 120 b : 90 Sign Size : 120x90 Symbol Size: 112x88.3 Symbol : black,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s028.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s028-nolabels.gif,Original EPS/Symbol/s028.eps | Original EPS/Symbol/s028-nolabels.gif
Symbol,1004,none,SF32,none,birds - pukeko,17 February 2017,,a : 415 b : 400 Sign Size : 415x400,Symbol : black,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SF32-Birds-Pukeko.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SF32-Birds-Pukeko-nolabels.gif,Original EPS/Symbol/SF32-Birds-Pukeko.eps | Original EPS/Symbol/SF32-Birds-Pukeko-nolabels.gif
Symbol,1006,none,SF34,none,birds – ducks,17 February 2017,,a : 363 b : 380 Sign Size : 363x380,Symbol : black,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SF34-Birds-Ducks.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SF34-Birds-Ducks-nolabels.gif,Original EPS/Symbol/SF34-Birds-Ducks.eps | Original EPS/Symbol/SF34-Birds-Ducks-nolabels.gif
Symbol,1003,none,SF31,none,birds – kiwi,17 February 2017,,a : 510 b : 403 Sign Size : 510 x 403,Symbol : black,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SF31-Birds-Kiwi.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SF31-Birds-Kiwi-nolabels.gif,Original EPS/Symbol/SF31-Birds-Kiwi.eps | Original EPS/Symbol/SF31-Birds-Kiwi-nolabels.gif
Symbol,1005,none,SF33,none,birds – penguin,17 February 2017,,a : 259 b : 420 Sign Size : 259x420,Symbol : black,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SF33-Birds-Penguins.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SF33-Birds-Penguins-nolabels.gif,Original EPS/Symbol/SF33-Birds-Penguins.eps | Original EPS/Symbol/SF33-Birds-Penguins-nolabels.gif
Symbol,1026,none,SR13,none,bridge - birds eye (used for narrow bridge),29 November 2016,,a : 340 b : 440 Sign Size : 340 x 440 Symbol : Black,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SR13-Bridge-Birds-Eye.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SR13-Bridge-Birds-Eye-nolabels.gif,Original EPS/Symbol/SR13-Bridge-Birds-Eye.eps | Original EPS/Symbol/SR13-Bridge-Birds-Eye-nolabels.gif
Symbol,1047,none,SV41,none,campervan,19 December 2016,,a : 100 b : 60 Sign Size : 100 x 60 Symbol : black,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SV41-Campervan.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SV41-Campervan-no-labels.gif,Original EPS/Symbol/SV41-Campervan.eps | Original EPS/Symbol/SV41-Campervan-no-labels.gif
Symbol,1040,none,SV02,none,car front on,19 December 2016,,a : 100 b : 82 Sign Size : 100 x 82 Symbol : black,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SV02-Car-Front-On.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SV02-Car-Front-On-nolabels.gif,Original EPS/Symbol/SV02-Car-Front-On.eps | Original EPS/Symbol/SV02-Car-Front-On-nolabels.gif
Symbol,1039,none,SU22,none,car side on,19 December 2016,,a : 100 b : 39 Sign Size : 100 x 39 Symbol : black,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SV01-Car-Side-On.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SV01-Car-Side-On-no-labels.gif,Original EPS/Symbol/SV01-Car-Side-On.eps | Original EPS/Symbol/SV01-Car-Side-On-no-labels.gif
Symbol,1046,none,SV40,none,caravan,19 December 2016,,a : 100 b : 59 Sign Size : 100 x 59 Symbol : black,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SV40-Caravan.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SV40-Caravan-no-labels.gif,Original EPS/Symbol/SV40-Caravan.eps | Original EPS/Symbol/SV40-Caravan-no-labels.gif
Symbol,1000,none,SE03,none,chains required,17 February 2017,,a : 50 b : 64 Symbol Size: 50 x 56 Symbol : black & white,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SE03-Chains-Required.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SE03-Chains-Required-nolabels.gif,Original EPS/Symbol/SE03-Chains-Required.eps | Original EPS/Symbol/SE03-Chains-Required-nolabels.gif
Symbol,1037,none,SU30,none,diving,19 December 2016,,a : 100 b : 85 Sign Size : 100 x 85 Symbol : black,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SU30-Diving.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SU30-Diving-nolabels.gif,Original EPS/Symbol/SU30-Diving.eps | Original EPS/Symbol/SU30-Diving-nolabels.gif
Symbol,1033,none,ST20,none,in-line skates,19 December 2016,,a : 100 b : 106 Sign Size : 100 x 106 Symbol : black,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SU20-In-Line-Skates.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SU20-In-Line-Skates-no-labels.gif,Original EPS/Symbol/SU20-In-Line-Skates.eps | Original EPS/Symbol/SU20-In-Line-Skates-no-labels.gif
Symbol,1038,none,SU31,none,jumping - into water,19 December 2016,,a : 100 b : 104 Sign Size : 100 x 104 Symbol : black,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SU31-Jumping-into-Water.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SU31-Jumping-into-Water-nolabels.gif,Original EPS/Symbol/SU31-Jumping-into-Water.eps | Original EPS/Symbol/SU31-Jumping-into-Water-nolabels.gif
Symbol,1036,none,SU23,none,mobility device,19 December 2016,,a : 100 b : 72 Sign Size : 100 x 72 Symbol : black,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SU23-Mobility-Device.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SU23-Mobility-Device-nolabels.gif,Original EPS/Symbol/SU23-Mobility-Device.eps | Original EPS/Symbol/SU23-Mobility-Device-nolabels.gif
Symbol,693,A20--S7,SM07,S7,motorist service motor fuel and repairs,12 May 2016,,Symbol : Petrol pump above spanner 300x300mm,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s044.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s044-nolabels.gif,Original EPS/Symbol/s044.eps | Original EPS/Symbol/s044-nolabels.gif
Symbol,694,A20-S8,SM08,S8,motorist service refreshments,12 May 2016,,Symbol : Cup and a saucer 360x300mm,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s045.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s045-nolabels.gif,Original EPS/Symbol/s045.eps | Original EPS/Symbol/s045-nolabels.gif
Symbol,1028,none,ST01,none,museum,29 November 2016,,a : 100 b : 88 Sign Size : 100 x 88 Symbol : black,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/ST01-Museum.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/ST01-Museum-nolabels.gif,Original EPS/Symbol/ST01-Museum.eps | Original EPS/Symbol/ST01-Museum-nolabels.gif
Symbol,1021,none,SM23,none,park and ride boat,29 November 2016,,a : 360 b : 300 Sign Size : 360x300 P 100E Boat 300 x 126 Legends white Background blue,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SM23-Park-Ride-Boat.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SM23-Park-Ride-Boat-nolabels.gif,Original EPS/Symbol/SM23-Park-Ride-Boat.eps | Original EPS/Symbol/SM23-Park-Ride-Boat-nolabels.gif
Symbol,1020,none,SM22,none,park and ride bus,29 November 2016,,a : 360 b : 300 Sign Size : 360x300 P 100E Bus 320 x 110 Legends white Background blue,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SM22-Park-Ride-Bus.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SM22-Park-Ride-Bus-nolabels.gif,Original EPS/Symbol/SM22-Park-Ride-Bus.eps | Original EPS/Symbol/SM22-Park-Ride-Bus-nolabels.gif
Symbol,1019,none,SM21,none,park and ride train,29 November 2016,,a : 360 b : 300 Sign Size : 360x300 P 170E Train 155 x 167 Legends white Background blue,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SM21-Park-Ride-Train.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SM21-Park-Ride-Train-nolabels.gif,Original EPS/Symbol/SM21-Park-Ride-Train.eps | Original EPS/Symbol/SM21-Park-Ride-Train-nolabels.gif
Symbol,1025,none,SR12,none,park over kerb (park on 'footpath'),29 November 2016,,a : 100 b : 100 Sign Size : 100 x 100 Symbol : Black,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SR12-Park-Over-Kerb.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SR12-Park-Over-Kerb-nolabels.gif,Original EPS/Symbol/SR12-Park-Over-Kerb.eps | Original EPS/Symbol/SR12-Park-Over-Kerb-nolabels.gif
Symbol,1018,none,SM28,none,rental vehicle pick-up/drop-off,29 November 2016,,a : 150 b : 150 Sign Size : 150 x 150 Symbol size 100 x 133 Background white Symbol : black,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SM28-Rental-Vehicle-pickup-dropoff.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SM28-Rental-Vehicle-pickup-dropoff-nolabels.gif,Original EPS/Symbol/SM28-Rental-Vehicle-pickup-dropoff.eps | Original EPS/Symbol/SM28-Rental-Vehicle-pickup-dropoff-nolabels.gif
